Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeName
27,No,Non-Travel,804,Research & Development,3,3,Medical,1,56005,4,Male,50,3,1,Research Scientist,4,Married,4374,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0,Adam Martinez
51,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,56006,1,Female,66,3,4,Manager,3,Married,16307,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17,Christina Hess
44,No,Travel_Rarely,625,Research & Development,4,3,Medical,1,56007,4,Male,50,3,2,Healthcare Representative,2,Single,5933,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3,Larry Reynolds
25,No,Travel_Rarely,180,Research & Development,2,1,Medical,1,56008,1,Male,65,4,1,Research Scientist,1,Single,3424,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1,Joanna Johnson
36,No,Travel_Rarely,804,Sales,1,3,Medical,1,56009,1,Male,48,4,2,Sales Executive,1,Divorced,4037,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8,Jennifer Rivera
35,No,Travel_Rarely,1343,Research & Development,27,1,Medical,1,56010,3,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1,Maurice Williams
36,No,Travel_Rarely,928,Sales,1,2,Life Sciences,1,56011,2,Male,56,3,2,Sales Executive,4,Married,6201,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11,Rebecca Martinez
32,No,Travel_Rarely,117,Sales,13,4,Life Sciences,1,56012,2,Male,73,3,2,Sales Executive,4,Divorced,5744,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3,Rachel Roman
30,No,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,1,56013,2,Male,75,2,1,Research Scientist,4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Danielle White
53,No,Travel_Rarely,661,Sales,7,2,Marketing,1,56014,1,Female,78,2,3,Sales Executive,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,Joseph Williams
45,No,Travel_Rarely,804,Sales,9,3,Marketing,1,56015,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2,Christopher Howard
32,No,Travel_Rarely,638,Research & Development,8,2,Medical,1,56016,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3,Christina Gonzalez
52,No,Travel_Frequently,890,Research & Development,25,4,Medical,1,56017,3,Female,81,2,4,Manufacturing Director,4,Married,13826,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0,Nicholas Waters
37,No,Travel_Rarely,342,Sales,16,4,Marketing,1,56018,4,Male,66,2,2,Sales Executive,3,Divorced,6334,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0,Sonya Wilson
28,No,Travel_Rarely,1169,Human Resources,8,2,Medical,1,56019,2,Male,63,2,1,Human Resources,4,Divorced,4936,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4,Sandra Cannon
22,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,1,56020,4,Male,33,2,2,Manufacturing Director,4,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2,Jennifer Davis
36,No,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,56021,1,Male,62,4,1,Laboratory Technician,4,Married,2818,5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2,Sean Fox
42,No,Travel_Frequently,804,Research & Development,2,1,Medical,1,56022,2,Male,35,3,1,Research Scientist,4,Single,2515,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2,Kyle Richardson
36,No,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,56023,1,Male,77,2,1,Human Resources,1,Married,3886,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3,Brian Mueller
25,No,Travel_Rarely,141,Sales,3,1,Other,1,56024,3,Male,98,3,2,Sales Executive,1,Married,4194,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3,James Sandoval
35,No,Travel_Rarely,607,Research & Development,9,3,Life Sciences,1,56025,4,Female,66,2,3,Manufacturing Director,3,Married,10685,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15,Mr. Troy Warren
35,Yes,Travel_Frequently,804,Research & Development,25,4,Life Sciences,1,56026,4,Female,96,3,1,Research Scientist,2,Divorced,2022,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8,Michael Mcmahon
32,No,Non-Travel,804,Research & Development,1,3,Life Sciences,1,56027,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2,Steven Wilson
25,No,Travel_Rarely,583,Sales,4,1,Marketing,1,56028,3,Male,87,2,2,Sales Executive,1,Married,4256,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3,Breanna Williams
49,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,1,56029,3,Female,36,3,1,Research Scientist,1,Married,3580,10554,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2,Stacy Green
24,No,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,56030,1,Male,46,2,1,Laboratory Technician,4,Married,3162,10778,0,Y,No,17,3,4,80,0,6,2,2,5,2,3,4,Michael Stewart
32,No,Travel_Frequently,379,Sales,5,2,Life Sciences,1,56031,2,Male,48,3,2,Sales Executive,2,Married,6524,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3,Rebecca Jones
38,No,Travel_Rarely,395,Sales,9,3,Marketing,1,56032,2,Male,98,2,1,Sales Representative,2,Married,2899,12102,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2,Brian Underwood
42,No,Travel_Rarely,1265,Research & Development,3,3,Life Sciences,1,56033,3,Female,95,4,2,Laboratory Technician,4,Married,4374,23726,2,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3,Stephen Garner
31,No,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,1,56034,4,Male,48,3,1,Research Scientist,4,Married,2356,14871,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2,Erica Gonzalez DDS
29,Yes,Travel_Rarely,341,Sales,1,3,Medical,1,56035,2,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Y,Yes,19,3,3,80,3,5,3,3,3,2,0,2,Michelle Ramirez
53,No,Travel_Rarely,868,Sales,8,3,Marketing,1,56036,1,Male,73,3,4,Sales Executive,4,Married,11836,22789,5,Y,No,14,3,3,80,1,28,3,3,2,0,2,2,Marcus Kim
36,No,Travel_Rarely,672,Research & Development,25,3,Technical Degree,1,56037,4,Male,78,2,3,Manufacturing Director,2,Married,10903,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8,John Thompson
36,No,Travel_Frequently,1231,Sales,21,2,Medical,1,56038,3,Female,54,3,1,Sales Representative,4,Married,2973,21222,5,Y,No,15,3,2,80,1,10,3,3,5,4,0,0,Meagan Green
36,No,Travel_Rarely,102,Research & Development,23,4,Life Sciences,1,56039,4,Female,72,3,4,Research Director,4,Single,14275,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8,Steven Fischer
43,No,Travel_Frequently,422,Research & Development,1,3,Life Sciences,1,56040,4,Female,33,3,2,Healthcare Representative,4,Married,5562,21782,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2,Mary White
47,No,Travel_Rarely,249,Sales,2,2,Marketing,1,56041,3,Female,35,3,2,Sales Executive,4,Married,4537,17783,0,Y,Yes,22,4,1,80,1,8,2,3,7,6,7,7,Heather Ford
36,No,Non-Travel,804,Sales,19,2,Medical,1,56042,1,Male,32,3,3,Sales Executive,2,Single,5744,4814,1,Y,Yes,13,3,4,80,0,10,2,3,10,0,0,9,Veronica Coleman
50,No,Non-Travel,881,Research & Development,2,4,Life Sciences,1,56043,1,Male,98,3,4,Manager,1,Divorced,17924,4544,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7,Andrew Simmons
39,No,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,1,56044,4,Female,42,2,2,Human Resources,4,Married,5204,7790,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4,Jonathan Perez
36,No,Travel_Rarely,1075,Human Resources,3,2,Human Resources,1,56045,4,Male,57,3,1,Human Resources,2,Divorced,2277,22650,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3,Michael French
32,Yes,Travel_Rarely,804,Research & Development,25,4,Life Sciences,1,56046,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1,Kimberly Howard
29,No,Travel_Rarely,1086,Research & Development,7,1,Medical,1,56047,1,Female,62,2,1,Laboratory Technician,4,Divorced,2532,6054,6,Y,No,14,3,3,80,3,8,5,3,4,3,0,3,Zachary Mendoza
44,No,Travel_Rarely,661,Research & Development,9,2,Life Sciences,1,56048,2,Male,61,3,1,Research Scientist,1,Married,2559,7508,1,Y,Yes,13,3,4,80,0,8,0,3,8,7,7,1,Allison Crawford
28,No,Travel_Rarely,821,Sales,5,4,Medical,1,56049,1,Male,98,3,2,Sales Executive,4,Single,4908,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2,Christopher Holland
58,Yes,Travel_Frequently,781,Research & Development,2,1,Life Sciences,1,56050,4,Male,57,2,1,Laboratory Technician,4,Divorced,2380,13384,9,Y,Yes,14,3,4,80,1,3,3,2,1,0,0,0,Joshua Rosales
43,No,Travel_Rarely,177,Research & Development,8,3,Life Sciences,1,56051,1,Female,55,3,2,Manufacturing Director,2,Divorced,4374,23814,4,Y,No,21,4,3,80,1,4,2,4,1,0,0,0,Tim Smith
20,Yes,Travel_Rarely,500,Sales,2,3,Medical,1,56052,3,Female,49,2,1,Sales Representative,3,Single,2044,22052,1,Y,No,13,3,4,80,0,2,3,2,2,2,0,2,Michael Huber
21,Yes,Travel_Rarely,1427,Research & Development,18,1,Other,1,56053,4,Female,65,3,1,Research Scientist,4,Single,4374,8870,1,Y,No,19,3,1,80,0,1,3,2,1,0,0,0,Thomas Love
36,No,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,1,56054,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11,Gerald Ball
47,No,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,56055,4,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2,Thomas Cunningham
22,Yes,Travel_Rarely,617,Research & Development,3,1,Life Sciences,1,56056,2,Female,34,3,2,Manufacturing Director,3,Married,4374,10022,0,Y,Yes,19,3,1,80,1,4,3,4,3,2,0,2,Christina Gibson
41,Yes,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,56057,2,Female,57,1,1,Laboratory Technician,4,Divorced,2778,17725,4,Y,Yes,13,3,3,80,1,10,1,2,7,7,1,0,David Blake
28,No,Travel_Rarely,995,Research & Development,9,3,Medical,1,56058,3,Female,77,3,1,Research Scientist,3,Divorced,2377,9834,5,Y,No,18,3,2,80,1,6,2,3,2,2,2,2,James Bowen
39,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,1,56059,4,Male,70,3,1,Laboratory Technician,1,Married,2404,4303,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2,Natalie Wright
27,No,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,56060,2,Female,76,3,1,Research Scientist,3,Single,4374,17808,1,Y,No,19,3,3,80,0,1,2,3,1,1,0,0,Martha Carrillo
36,No,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,56061,2,Male,83,3,1,Laboratory Technician,2,Divorced,2008,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0,Tyler Ward
42,No,Travel_Rarely,462,Sales,14,2,Medical,1,56062,3,Female,68,2,2,Sales Executive,3,Single,6244,7824,7,Y,No,17,3,1,80,0,10,6,3,5,4,0,3,Alexandra Phillips
33,No,Travel_Rarely,1198,Research & Development,1,4,Other,1,56063,3,Male,100,2,1,Research Scientist,1,Single,2799,3339,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2,Michael Jackson
58,No,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,1,56064,3,Female,37,2,3,Healthcare Representative,2,Divorced,10552,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4,Marc Miles
36,No,Travel_Rarely,154,Sales,7,4,Life Sciences,1,56065,2,Male,41,2,1,Sales Representative,3,Married,2329,11737,3,Y,No,15,3,2,80,0,13,2,4,7,7,5,2,Timothy Smith
35,No,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,56066,4,Female,51,3,2,Healthcare Representative,4,Married,4014,19170,1,Y,Yes,25,4,4,80,1,10,2,1,10,6,0,7,Victoria Jones
49,No,Travel_Rarely,527,Research & Development,8,2,Other,1,56067,1,Female,51,3,3,Laboratory Technician,2,Married,7403,22477,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7,Karla Carter
48,No,Travel_Rarely,1469,Research & Development,20,4,Medical,1,56068,4,Male,51,3,1,Research Scientist,3,Married,2259,5543,4,Y,No,17,3,1,80,2,13,2,2,0,0,0,0,Karen Ward
31,No,Non-Travel,804,Sales,20,2,Marketing,1,56069,4,Female,45,3,2,Sales Executive,3,Married,6932,24406,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,Melanie Williams
36,No,Travel_Rarely,188,Research & Development,7,4,Other,1,56070,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Joseph Mcclain
38,No,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,1,56071,4,Female,80,3,3,Research Director,1,Married,13582,16292,1,Y,No,13,3,2,80,1,15,3,3,15,12,5,11,Joseph Oneill
32,No,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,56072,3,Female,70,2,1,Laboratory Technician,2,Married,2332,3974,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2,Jeffrey Garcia
25,Yes,Travel_Rarely,867,Sales,19,2,Marketing,1,56073,3,Male,36,2,1,Sales Representative,2,Married,2413,18798,1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0,Courtney Hill
40,No,Travel_Rarely,658,Sales,10,4,Marketing,1,56074,1,Male,67,2,3,Sales Executive,2,Divorced,9705,20652,2,Y,No,12,3,2,80,1,11,2,2,1,0,0,0,Kimberly Lowe
26,No,Travel_Frequently,1283,Sales,1,3,Medical,1,56075,3,Male,52,2,2,Sales Executive,1,Single,4294,11148,1,Y,No,12,3,2,80,0,7,2,3,7,7,0,7,Jim Hernandez
41,No,Travel_Rarely,263,Research & Development,6,3,Medical,1,56076,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17,Brandon Kim
36,No,Travel_Rarely,938,Research & Development,2,4,Medical,1,56077,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,Y,No,21,4,3,80,0,16,6,3,11,8,3,9,Sarah Mcknight
19,Yes,Travel_Rarely,804,Sales,21,3,Other,1,56078,4,Male,37,2,1,Sales Representative,2,Single,2121,9947,1,Y,Yes,13,3,2,80,0,1,3,4,1,0,0,0,William Davis
20,Yes,Travel_Rarely,129,Research & Development,4,3,Technical Degree,1,56079,1,Male,84,3,1,Laboratory Technician,1,Single,2973,13008,1,Y,No,19,3,2,80,0,1,2,3,1,0,0,0,Jacob Allen
31,No,Travel_Rarely,616,Research & Development,12,3,Medical,1,56080,4,Female,41,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,Richard Johnston
40,No,Travel_Frequently,1469,Research & Development,9,4,Medical,1,56081,4,Male,35,3,1,Research Scientist,2,Divorced,3617,25063,8,Y,Yes,14,3,4,80,1,3,2,3,1,1,0,0,Cheryl Anderson
32,No,Travel_Rarely,498,Research & Development,3,4,Medical,1,56082,3,Female,93,3,2,Manufacturing Director,1,Married,6725,13554,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3,Amy Cannon
36,Yes,Travel_Rarely,530,Sales,3,1,Life Sciences,1,56083,3,Male,51,2,3,Sales Executive,4,Married,10325,5518,1,Y,Yes,11,3,1,80,1,16,6,3,16,7,3,7,Kaitlyn Petty
33,No,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,56084,2,Female,42,2,2,Healthcare Representative,4,Single,6949,12291,0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4,Adam Burns
37,Yes,Travel_Rarely,625,Sales,1,4,Life Sciences,1,56085,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,Gerald Lee
45,No,Non-Travel,805,Research & Development,4,2,Life Sciences,1,56086,3,Male,57,3,2,Laboratory Technician,2,Married,4447,23163,1,Y,No,12,3,2,80,0,9,5,2,9,7,0,8,Melissa Hoffman
29,No,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,56087,3,Female,84,3,1,Sales Representative,4,Married,2157,18203,1,Y,No,15,3,2,80,1,3,5,3,3,1,0,2,Stephen Hart
35,No,Travel_Rarely,1219,Sales,18,3,Medical,1,56088,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0,Dana Foster
52,No,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,1,56089,4,Male,70,3,4,Manager,4,Married,17099,13829,2,Y,No,15,3,2,80,1,26,2,2,9,8,7,8,Mike Hammond
58,Yes,Travel_Rarely,289,Research & Development,2,3,Technical Degree,1,56090,4,Male,51,3,1,Research Scientist,3,Single,2479,26227,4,Y,No,24,4,1,80,0,7,4,3,1,0,0,0,Dana Flores
53,No,Travel_Rarely,1376,Sales,2,2,Medical,1,56091,3,Male,45,3,4,Manager,3,Divorced,14852,13938,6,Y,No,13,3,3,80,1,22,3,4,17,13,15,2,Angel Washington
30,No,Travel_Rarely,231,Sales,8,2,Other,1,56092,3,Male,62,3,3,Sales Executive,3,Divorced,7264,9977,5,Y,No,11,3,1,80,1,10,2,4,8,4,7,7,Christopher Sims
38,No,Non-Travel,804,Sales,10,3,Technical Degree,1,56093,3,Female,85,3,2,Sales Executive,4,Single,5666,19899,1,Y,Yes,13,3,2,80,0,6,1,3,5,3,1,3,Kayla Brown
35,No,Travel_Rarely,882,Sales,3,4,Life Sciences,1,56094,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8,Kristina George
39,No,Travel_Rarely,903,Sales,2,5,Life Sciences,1,56095,1,Male,41,4,3,Sales Executive,3,Single,7880,2560,0,Y,No,18,3,4,80,0,9,3,3,8,7,0,7,Adam Lopez
40,Yes,Non-Travel,1479,Sales,24,3,Life Sciences,1,56096,2,Female,100,4,4,Sales Executive,2,Single,13194,17071,4,Y,Yes,16,3,4,80,0,22,2,2,1,0,0,0,Justin Schmidt
47,No,Travel_Frequently,1379,Research & Development,16,4,Medical,1,56097,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,6759,1,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7,Bryan Lucas
36,No,Non-Travel,1229,Sales,8,4,Technical Degree,1,56098,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,Y,No,13,3,4,80,2,12,3,3,7,7,0,7,Patricia Mclean
31,Yes,Non-Travel,335,Research & Development,9,2,Medical,1,56099,3,Male,46,2,1,Research Scientist,1,Single,2321,10322,0,Y,Yes,22,4,1,80,0,4,0,3,3,2,1,2,Cynthia Vargas
33,No,Non-Travel,722,Sales,17,3,Life Sciences,1,56100,4,Male,38,3,4,Manager,3,Single,17444,20489,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0,Kelly Riley
29,Yes,Travel_Rarely,906,Research & Development,10,3,Life Sciences,1,56101,4,Female,92,2,1,Research Scientist,1,Single,4374,11479,6,Y,Yes,20,4,3,80,0,3,5,3,0,0,0,0,Omar Hurst
33,No,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,56102,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2,Vicki Williams
45,No,Travel_Rarely,974,Research & Development,1,4,Medical,1,56103,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,11005,3,Y,No,14,3,4,80,2,8,2,3,5,3,0,2,Robert Martin
36,No,Travel_Rarely,1126,Research & Development,1,2,Medical,1,56104,4,Male,66,3,4,Research Director,4,Divorced,17399,6615,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3,Emily Moore
33,No,Travel_Frequently,827,Research & Development,1,4,Other,1,56105,3,Female,84,4,2,Healthcare Representative,2,Married,5488,20161,1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2,John Nolan
36,No,Travel_Frequently,840,Research & Development,9,3,Medical,1,56106,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11,Tiffany Simpson
27,No,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,1,56107,3,Female,37,3,1,Laboratory Technician,2,Married,2811,12086,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2,Jason Walker
45,No,Non-Travel,248,Research & Development,23,2,Life Sciences,1,56108,4,Male,42,3,2,Laboratory Technician,1,Married,3633,14039,1,Y,Yes,15,3,3,80,1,9,2,3,9,8,0,8,Zachary Davis
47,No,Travel_Rarely,955,Sales,4,2,Life Sciences,1,56109,4,Female,83,3,2,Sales Executive,4,Single,4163,8571,1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7,Kathy Meyer
30,Yes,Travel_Rarely,138,Research & Development,22,3,Life Sciences,1,56110,1,Female,48,3,1,Research Scientist,3,Married,2132,11539,4,Y,Yes,11,3,2,80,0,7,2,3,5,2,0,1,Samuel Franklin
50,No,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1,56111,4,Male,95,3,4,Manufacturing Director,3,Married,13973,4161,3,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5,Eric Mcmahon
38,No,Travel_Frequently,1391,Research & Development,10,1,Medical,1,56112,3,Male,66,3,1,Research Scientist,3,Married,2684,12127,0,Y,No,17,3,2,80,1,3,0,2,2,1,0,2,Colin Wilson
46,No,Travel_Rarely,804,Research & Development,7,2,Medical,1,56113,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,24208,6,Y,No,13,3,2,80,1,13,3,3,8,7,0,7,Nicole Morris
36,No,Travel_Rarely,1206,Research & Development,17,1,Medical,1,56114,4,Female,41,2,2,Manufacturing Director,3,Divorced,4377,24117,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2,Donald Green
35,Yes,Travel_Rarely,622,Research & Development,14,4,Other,1,56115,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Y,Yes,24,4,4,80,1,5,2,1,4,2,0,2,Thomas Palmer
31,No,Travel_Frequently,853,Research & Development,1,1,Life Sciences,1,56116,3,Female,96,3,2,Manufacturing Director,1,Married,4148,11275,1,Y,No,12,3,3,80,1,4,1,3,4,3,0,3,Becky Dunn
18,No,Non-Travel,287,Research & Development,5,2,Life Sciences,1,56117,2,Male,73,3,1,Research Scientist,4,Single,4374,13493,1,Y,No,15,3,4,80,0,0,2,3,0,0,0,0,Loretta Woods
54,No,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,56118,3,Female,56,3,3,Manufacturing Director,3,Married,10739,13943,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8,Aaron Davis
36,No,Travel_Rarely,583,Research & Development,25,4,Medical,1,56119,3,Female,57,3,3,Healthcare Representative,3,Divorced,10388,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1,Lisa Campos
30,No,Travel_Rarely,153,Research & Development,8,2,Life Sciences,1,56120,2,Female,73,4,3,Research Director,1,Married,11416,17802,0,Y,Yes,12,3,3,80,3,9,4,2,8,7,1,7,Suzanne Robinson
20,Yes,Travel_Rarely,1097,Research & Development,11,3,Medical,1,56121,4,Female,98,2,1,Research Scientist,1,Single,2600,18275,1,Y,Yes,15,3,1,80,0,1,2,3,1,0,0,0,Chelsey Munoz
30,Yes,Travel_Frequently,804,Research & Development,5,3,Medical,1,56122,2,Female,60,3,1,Laboratory Technician,2,Single,2422,25725,0,Y,No,17,3,1,80,0,4,3,3,3,2,1,2,Donald Gonzalez
26,No,Travel_Rarely,804,Research & Development,2,2,Medical,1,56123,4,Male,32,4,2,Manufacturing Director,4,Married,5472,3334,1,Y,No,12,3,2,80,0,8,2,3,8,7,1,3,Crystal Carey
22,No,Travel_Rarely,804,Research & Development,8,1,Life Sciences,1,56124,2,Male,94,1,1,Laboratory Technician,1,Married,2451,6881,1,Y,No,15,3,1,80,1,4,3,2,4,3,1,1,Scott Hall
48,No,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,56125,1,Male,97,2,2,Healthcare Representative,3,Single,4240,13119,2,Y,No,13,3,4,80,0,19,0,3,2,2,2,2,Laura Arnold
48,No,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,1,56126,3,Male,78,2,3,Healthcare Representative,3,Single,10999,22245,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8,Isaiah Butler
41,No,Travel_Rarely,549,Research & Development,7,2,Medical,1,56127,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,Y,No,14,3,2,80,0,8,6,3,2,2,2,1,Aaron Smith
39,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,1,56128,4,Female,65,2,4,Manufacturing Director,4,Married,12742,7060,1,Y,No,16,3,3,80,1,21,3,3,21,6,11,8,Christopher White
27,No,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,56129,1,Female,47,3,2,Manufacturing Director,4,Married,4227,4658,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2,Bryan Dickerson
35,No,Travel_Rarely,804,Research & Development,10,3,Other,1,56130,2,Male,45,3,1,Laboratory Technician,4,Divorced,3917,9541,1,Y,No,20,4,1,80,1,3,4,2,3,2,1,2,Scott Flowers
42,No,Travel_Rarely,265,Sales,5,2,Marketing,1,56131,4,Male,90,3,5,Manager,3,Married,18303,7770,6,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,Karina Martinez
36,No,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,56132,1,Male,64,3,1,Laboratory Technician,4,Married,2380,20165,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0,Dominic Green
59,No,Travel_Rarely,715,Research & Development,2,3,Life Sciences,1,56133,3,Female,69,2,4,Manufacturing Director,4,Single,13726,21829,3,Y,Yes,13,3,1,80,0,30,4,3,5,3,4,3,Nicole Carpenter
36,Yes,Travel_Rarely,1141,Research & Development,11,2,Medical,1,56134,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,5,Y,No,15,3,1,80,0,15,2,1,1,0,0,0,Katherine Daniel
